ToxPi Score,Name,Transmissible Cases,Disease Spread,Pop Mobility,Residential Density,Vaccines,Social Distancing,Testing,Hospital Beds,Hospital Ventilators,Pop Demographics,Air Pollution,Age Distribution,Co-morbidities,Health Disparities
0.5683197009216098,"South Carolina, Orangeburg",0.5737201780270947,0.5241612553370739,0.5206447462076623,0.865,0.5334685598377282,1.0,0.2510764648554212,0.7129629629629629,0.32,0.7047558099413609,0.4491017964071856,0.5878652729484978,0.5231757714625286,0.607858829701901
0.5682352203335228,"Georgia, Henry",0.4811651132449103,0.4940057133224982,0.6824103860885055,0.0474,0.8133874239350913,1.0,0.3120294438374124,0.7407407407407407,0.488,0.6165437581186366,0.5209580838323353,0.3961319630113412,0.3662801632716504,0.3069931502112635
0.5681888460124391,"Alabama, Tuscaloosa",0.571003672818194,0.5187967743031946,0.6387607411293372,0.809,0.6308316430020284,1.0,0.376318994680434,0.6574074074074073,0.256,0.5765381669303161,0.4970059880239522,0.4437744133187831,0.3860985791869958,0.3946082423946174
0.5681431460163908,"Oklahoma, Stephens",0.6729107098032994,0.6113275314778802,0.5305118834278141,0.2139,0.5973630831643002,0.825,0.5396515366502759,0.9166666666666666,0.1679999999999999,0.5831836706677662,0.3652694610778443,0.595880459448231,0.4203415718202224,0.4668159424936031
0.5679737657377999,"Oklahoma, Jackson",0.5913149194482734,0.5573318232626352,0.5143097137975837,0.6893,0.5709939148073022,1.0,0.5364180229250309,0.8796296296296295,0.152,0.6310135188637845,0.311377245508982,0.5016507991249867,0.3897051453767882,0.5100955569569678
0.5678946859859403,"Ohio, Vinton",0.698041580278398,0.7064955976023908,0.4931567559386162,0.5565,0.6632860040567952,0.675,0.3229379457549552,0.7557407407407407,0.2129599999999999,0.2258521726112246,0.4431137724550898,0.5449798764246452,0.5124607562166427,0.5922948384903457
0.5678755559706107,"Louisiana, Franklin",0.8070197468699006,0.6765383491122108,0.5058766419872988,0.8854,0.6866125760649088,0.75,0.3824759249552459,0.3796296296296296,0.0,0.5676610442599939,0.3772455089820359,0.5648909983668218,0.5262128443038857,0.6376022481482123
0.5676280567846813,"Oklahoma, McCurtain",0.6167944461454681,0.5584200404624771,0.475358808543445,0.6345,0.7150101419878295,0.75,0.6003022496431965,0.6574074074074073,0.056,0.8148898172058556,0.4131736526946108,0.5712984652022484,0.5195272751491358,0.7137744616496247
0.5674733426087486,"California, Butte",0.4659558124160098,0.5566071145744507,0.6316506217342396,0.9484,0.5486815415821501,1.0,0.2885548088040475,0.7962962962962963,0.472,0.4796794973938199,0.3532934131736527,0.5734100391661536,0.2553335583794406,0.4151888557617881
0.5674136298933163,"Missouri, Cape Girardeau",0.5365955889920687,0.5050578908556458,0.5956236942447182,0.7275,0.5862068965517241,1.0,0.339415996808952,0.8333333333333333,0.352,0.4508685834454276,0.4970059880239522,0.5357771420024626,0.3721637101692056,0.3264872587292508
